name,type,occurrence,vanillaWeight,weight
kgeorge_sec_tower_1_navarra,tower_sec,0,348,261
cruiser_tower_sec_modern_6,tower_sec,0,240,180
cruiser_tower_sec_modern_5,tower_sec,0,180,135
cruiser_tower_sec_modern_8,tower_sec,0,171,128.25
cruiser_tower_sec_modern_7,tower_sec,0,75,56.25
cruiser_tower_sec_modern_4,tower_sec,0,144,108
cruiser_tower_sec_modern_3,tower_sec,0,133.8,100.35
cruiser_tower_sec_modern_2,tower_sec,0,129,96.75
cruiser_tower_sec_modern_1,tower_sec,0,63,47.25
fuso_old_tower_sec_3,tower_sec,0,513,384.75
fuso_old_tower_sec_2,tower_sec,0,474,355.5
fuso_old_tower_sec_1,tower_sec,0,420,315
fuso_old_tower_sec_1_caversion,tower_sec,0,420,315
fuso_old_tower_sec_1_small,tower_sec,0,360,270
late_ca_tower_sec_4,tower_sec,0,360,270
dreadnought_tower_sec_3,tower_sec,0,330,247.5
italian_sec_tower_2_bigger,tower_sec,0,870,652.5
italian_sec_tower_2_big,tower_sec,0,810,607.5
italian_sec_tower_2,tower_sec,0,750,562.5
italian_sec_tower_1_big,tower_sec,0,630,472.5
italian_sec_tower_1,tower_sec,0,510,382.5
dreadnought_austria_tower_sec_3,tower_sec,0,420,315
dreadnought_austria_tower_sec_2,tower_sec,0,390,292.5
dreadnought_austria_tower_sec_1,tower_sec,0,360,270
dreadnought_austria_tower_sec_0,tower_sec,0,330,247.5
dreadnought_tower_sec_2,tower_sec,0,300,225
dreadnought_tower_main_4_japan_semi_sec,tower_sec,0,570,427.5
dreadnought_tower_main_3_japan_semi_sec,tower_sec,0,510,382.5
dreadnought_tower_main_2_japan_semi_sec,tower_sec,0,450,337.5
dreadnought_tower_main_1_japan_semi_sec,tower_sec,0,390,292.5
dreadnought_tower_sec_3_japan,tower_sec,0,486,364.5
dreadnought_tower_sec_2_japan,tower_sec,0,444,333
dreadnought_tower_sec_1_japan,tower_sec,0,408,306
dreadnought_tower_sec_german_3_large,tower_sec,0,456,342
dreadnought_tower_sec_german_2_large,tower_sec,0,414,310.5
dreadnought_tower_sec_german_1_large,tower_sec,0,339,254.25
dreadnought_tower_sec_german_b2_large,tower_sec,0,333,249.75
dreadnought_tower_sec_german_b1_large,tower_sec,0,285,213.75
dreadnought_tower_sec_german_3,tower_sec,0,276,207
dreadnought_tower_sec_german_2,tower_sec,0,246,184.5
dreadnought_tower_sec_german_1,tower_sec,0,222,166.5
atlanta_tower_sec_cranel_4,tower_sec,0,190,142.5
atlanta_tower_sec_cranel_3,tower_sec,0,165,123.75
atlanta_tower_sec_cranel_2,tower_sec,0,140,105
atlanta_tower_sec_cranel_1,tower_sec,0,120,90
dreadnought_tower_sec_german_b2,tower_sec,0,213,159.75
dreadnought_tower_sec_german_b1,tower_sec,0,195,146.25
dreadnought_tower_sec_courageous2,tower_sec,0,235,176.25
dreadnought_tower_sec_courageous1,tower_sec,0,199,149.25
dreadnought_tower_sec_german_0,tower_sec,0,174,130.5
dreadnought_tower_sec_extra1,tower_sec,0,144,108
dreadnought_tower_sec_1,tower_sec,0,150,112.5
late_ca_tower_sec_3,tower_sec,0,300,225
late_ca_tower_sec_2_big,tower_sec,0,285,213.75
late_ca_tower_sec_2,tower_sec,0,246,184.5
late_ca_tower_sec_1_big,tower_sec,0,180,135
late_ca_tower_sec_1,tower_sec,0,150,112.5
agamemnon_tower_sec_4,tower_sec,0,294,220.5
agamemnon_tower_sec_3,tower_sec,0,240,180
agamemnon_tower_sec_2,tower_sec,0,120,90
agamemnon_tower_sec_1,tower_sec,0,93,69.75
pre-dreadnought_tower_sec_5_usa,tower_sec,0,312,234
pre-dreadnought_tower_sec_4_usa,tower_sec,0,288,216
pre-dreadnought_tower_sec_3_usa,tower_sec,0,264,198
pre-dreadnought_tower_sec_4,tower_sec,0,240,180
pre-dreadnought_tower_sec_3,tower_sec,0,228,171
pre-dreadnought_tower_sec_2_usa,tower_sec,0,204,153
pre-dreadnought_tower_sec_2,tower_sec,0,216,162
pre-dreadnought_tower_sec_1_usa,tower_sec,0,180,135
pre-dreadnought_tower_sec_1,tower_sec,0,198,148.5
pre-dreadnought_tower_sec_1_small,tower_sec,0,171,128.25
maine_tower_sec_minimal_5,tower_sec,0,85,63.75
maine_tower_sec_minimal_4,tower_sec,0,45,33.75
friedrich_tower_sec_4,tower_sec,0,498,373.5
friedrich_tower_sec_3,tower_sec,0,462,346.5
friedrich_tower_sec_2,tower_sec,0,420,315
friedrich_tower_sec_1,tower_sec,0,330,247.5
friedrich_tower_sec_1_small,tower_sec,0,294,220.5
armouredcruiser_friedrich_tower_sec_5,tower_sec,0,429,321.75
armouredcruiser_friedrich_tower_sec_4,tower_sec,0,408,306
armouredcruiser_friedrich_tower_sec_3,tower_sec,0,372,279
armouredcruiser_friedrich_tower_sec_2,tower_sec,0,330,247.5
armouredcruiser_friedrich_tower_sec_1,tower_sec,0,210,157.5
armouredcruiser_friedrich_tower_sec_2_smallvar2,tower_sec,0,210,157.5
armouredcruiser_friedrich_tower_sec_2_smallvar,tower_sec,0,198,148.5
armouredcruiser_friedrich_tower_sec_2_small,tower_sec,0,180,135
armouredcruiser_friedrich_tower_sec_1_small,tower_sec,0,120,90
borodino_tower_sec_4,tower_sec,0,261,195.75
borodino_tower_sec_3,tower_sec,0,228,171
borodino_tower_sec_2,tower_sec,0,210,157.5
borodino_tower_sec_1,tower_sec,0,96,72
tsesarevich_tower_sec_1_smallvar,tower_sec,0,69,51.75
french_usa_old_tower_sec_3,tower_sec,0,525,393.75
french_usa_old_tower_sec_2,tower_sec,0,475,356.25
french_usa_old_tower_sec_1,tower_sec,0,435,326.25
french_usa_old_tower_sec_1_small,tower_sec,0,355,266.25
french_usa_old_tower_sec_1_xsmall,tower_sec,0,305,228.75
french_old_tower_main_4_small_sec,tower_sec,0,400,300
french_old_tower_main_3_small_sec,tower_sec,0,357,267.75
french_old_tower_main_2_small_sec,tower_sec,0,324,243
french_old_tower_main_1_smaller_sec,tower_sec,0,294,220.5
french_old_tower_sec_2,tower_sec,0,270,202.5
french_old_tower_sec_2_small,tower_sec,0,249,186.75
tsesarevich_tower_sec_4,tower_sec,0,255,191.25
tsesarevich_tower_sec_3,tower_sec,0,222,166.5
french_danton_sec_tower_2_big,tower_sec,0,330,247.5
french_danton_sec_tower_1_big,tower_sec,0,300,225
french_danton_sec_tower_2,tower_sec,0,270,202.5
french_danton_sec_tower_1,tower_sec,0,252,189
french_old_tower_sec_1_big,tower_sec,0,222,166.5
french_old_tower_sec_1,tower_sec,0,204,153
french_old_tower_sec_1_small,tower_sec,0,180,135
french_old_tower_sec_1_big_cruiser_var,tower_sec,0,162,121.5
french_old_tower_sec_1_cruiser_var,tower_sec,0,144,108
french_old_tower_sec_1_small_cruiser_var,tower_sec,0,120,90
tsesarevich_tower_sec_2,tower_sec,0,180,135
tsesarevich_tower_sec_1,tower_sec,0,93,69.75
tsesarevich_tower_sec_1_small,tower_sec,0,63,47.25
brandenburg_tower_sec_4,tower_sec,0,330,247.5
brandenburg_tower_sec_3,tower_sec,0,255,191.25
brandenburg_tower_sec_2,tower_sec,0,228,171
brandenburg_tower_sec_1,tower_sec,0,210,157.5
armouredcruiser_tower_sec_warrior_4,tower_sec,0,576,432
armouredcruiser_tower_sec_warrior_3,tower_sec,0,504,378
armouredcruiser_tower_sec_warrior_2,tower_sec,0,462,346.5
armouredcruiser_tower_sec_warrior_1,tower_sec,0,420,315
armouredcruiser_tower_sec_5,tower_sec,0,249,186.75
armouredcruiser_tower_sec_5_medium,tower_sec,0,162,121.5
armouredcruiser_tower_sec_5_small,tower_sec,0,159,119.25
armouredcruiser_tower_sec_5_tiny,tower_sec,0,138,103.5
armouredcruiser_tower_sec_5_extratiny,tower_sec,0,123,92.25
armouredcruiser_tower_sec_4,tower_sec,0,231,173.25
armouredcruiser_tower_sec_4_medium,tower_sec,0,150,112.5
armouredcruiser_tower_sec_4_small,tower_sec,0,141,105.75
armouredcruiser_tower_sec_4_tiny,tower_sec,0,123,92.25
armouredcruiser_tower_sec_4_extratiny,tower_sec,0,111,83.25
armouredcruiser_tower_sec_3,tower_sec,0,210,157.5
armouredcruiser_tower_sec_3_medium,tower_sec,0,132,99
armouredcruiser_tower_sec_3_small,tower_sec,0,117,87.75
armouredcruiser_tower_sec_3_tiny,tower_sec,0,105,78.75
armouredcruiser_tower_sec_3_extratiny,tower_sec,0,100.2,75.15
armouredcruiser_tower_sec_2,tower_sec,0,198,148.5
armouredcruiser_tower_sec_2_medium,tower_sec,0,120,90
armouredcruiser_tower_sec_2_small,tower_sec,0,105,78.75
armouredcruiser_tower_sec_2_tiny,tower_sec,0,94.8,71.1
armouredcruiser_tower_sec_2_extratiny,tower_sec,0,90,67.5
armouredcruiser_tower_sec_1,tower_sec,0,174,130.5
armouredcruiser_tower_sec_1_medium,tower_sec,0,105,78.75
armouredcruiser_tower_sec_1_small,tower_sec,0,93,69.75
armouredcruiser_tower_sec_1_tiny,tower_sec,0,87,65.25
armouredcruiser_tower_sec_1_extratiny,tower_sec,0,81,60.75
lightcruiser_tower_sec_4,tower_sec,0,150,112.5
lightcruiser_tower_sec_4_small,tower_sec,0,120,90
lightcruiser_tower_sec_4_smaller,tower_sec,0,105,78.75
lightcruiser_tower_sec_3,tower_sec,0,90,67.5
lightcruiser_tower_sec_2,tower_sec,0,75,56.25
lightcruiser_tower_sec_2_small,tower_sec,0,63,47.25
lightcruiser_tower_sec_2_smaller,tower_sec,0,54,40.5
lightcruiser_tower_sec_1,tower_sec,0,66,49.5
lightcruiser_tower_sec_1_small_var2,tower_sec,0,54,40.5
lightcruiser_tower_sec_1_smaller_var2,tower_sec,0,48,36
french_old_tower_sec_2_cruiser,tower_sec,0,210,157.5
french_old_tower_sec_2_small_cruiser,tower_sec,0,189,141.75
french_old_tower_sec_1_big_cruiser,tower_sec,0,162,121.5
french_old_tower_sec_1_cruiser,tower_sec,0,144,108
french_old_tower_sec_1_small_cruiser,tower_sec,0,120,90
armouredcruiser_friedrich_tower_sec_2_small_france,tower_sec,0,138,103.5
armouredcruiser_friedrich_tower_sec_1_small_france,tower_sec,0,108,81
lightcruiser_tower_sec_1_advanced_var2_larger,tower_sec,0,70,52.5
lightcruiser_tower_sec_1_small_larger2,tower_sec,0,60,45
lightcruiser_tower_sec_1_small_larger1,tower_sec,0,51,38.25
lightcruiser_tower_sec_1_advanced_var2,tower_sec,0,60,45
lightcruiser_tower_sec_1_small,tower_sec,0,42,31.5
lightcruiser_tower_sec_1_smaller,tower_sec,0,36,27
lightcruiser_tower_sec_1_smallest,tower_sec,0,30,22.5
destroyer_tower_sec_modern_5_xbig,tower_sec,0,91.8,68.85
destroyer_tower_sec_modern_5_big,tower_sec,0,84,63
destroyer_tower_sec_modern_5,tower_sec,0,79.8,59.85
destroyer_tower_sec_modern_7_big,tower_sec,0,75,56.25
destroyer_tower_sec_modern_6_big,tower_sec,0,68.4,51.3
destroyer_tower_sec_modern_4_xbig,tower_sec,0,72,54
destroyer_tower_sec_modern_4_big,tower_sec,0,72,54
destroyer_tower_sec_modern_4,tower_sec,0,72,54
destroyer_tower_sec_modern_3_xbig,tower_sec,0,66,49.5
destroyer_tower_sec_modern_3_big,tower_sec,0,60,45
destroyer_tower_sec_modern_3,tower_sec,0,54,40.5
destroyer_tower_sec_modern_2_xbig,tower_sec,0,43.8,32.85
destroyer_tower_sec_modern_2_big,tower_sec,0,40.2,30.15
destroyer_tower_sec_modern_2,tower_sec,0,36.6,27.45
destroyer_tower_sec_modern_1_xbig,tower_sec,0,33,24.75
destroyer_tower_sec_modern_1_big,tower_sec,0,30,22.5
destroyer_tower_sec_modern_1,tower_sec,0,27,20.25
destroyer_tower_sec__mini_3,tower_sec,0,18.5,13.875
destroyer_tower_sec__mini_2,tower_sec,0,15.5,11.625
destroyer_tower_sec__mini_1,tower_sec,0,13,9.75
destroyer_tower_sec_1_huge,tower_sec,0,25.2,18.9
destroyer_tower_sec_1_large_var2,tower_sec,0,22.8,17.1
destroyer_tower_sec_1_large_var,tower_sec,0,21,15.75
destroyer_tower_sec_1_large,tower_sec,0,15,11.25
destroyer_tower_sec_1_big,tower_sec,0,12.6,9.45
destroyer_tower_sec_1,tower_sec,0,10.5,7.875
tsesarevich_tower_sec_3_small_var,tower_sec,0,75,56.25
tsesarevich_tower_sec_2_small_var,tower_sec,0,70,52.5
tsesarevich_tower_sec_1_small_var,tower_sec,0,65,48.75
inflex_tower_sec_2_crane,tower_sec,0,88,66
inflex_tower_sec_1_crane,tower_sec,0,80,60
inflex_tower_sec_0_crane,tower_sec,0,72,54
inflex_tower_sec_2_mast,tower_sec,0,55,41.25
inflex_tower_sec_1_mast,tower_sec,0,50,37.5
inflex_tower_sec_0_mast,tower_sec,0,45,33.75
single_mast_sec_tower_3,tower_sec,0,24,18
single_mast_sec_tower_2,tower_sec,0,22,16.5
single_mast_sec_tower_1,tower_sec,0,19,14.25
maine_tower_sec_minimal_3,tower_sec,0,18,13.5
maine_tower_sec_minimal_2,tower_sec,0,13,9.75
maine_tower_sec_minimal_1,tower_sec,0,11,8.25
maine_tower_sec_minimal_3_small,tower_sec,0,16,12
maine_tower_sec_minimal_2_small,tower_sec,0,11,8.25
maine_tower_sec_minimal_1_small,tower_sec,0,9,6.75
inflex_tower_sec_minimal_3_small,tower_sec,0,10.5,7.875
inflex_tower_sec_minimal_2_small,tower_sec,0,8,6
inflex_tower_sec_minimal_1_small,tower_sec,0,6,4.5
destroyer_tower_sec_standard_4,tower_sec,0,13.2,9.9
destroyer_tower_sec_standard_3,tower_sec,0,12,9
destroyer_tower_sec_standard_2,tower_sec,0,9,6.75
destroyer_tower_sec_standard_1,tower_sec,0,6,4.5
transport_tower_sec,tower_sec,0,24,18
test_brandenburg_tower_sec,tower_sec,0,228,171
ironclad_monitor_tower_sec,tower_sec,0,3,2.25
ironclad_virginia_tower_sec,tower_sec,0,9,6.75
transport_cargo_1,special,0,1000,750
transport_cargo_2,special,0,700,525
transport_cargo_3,special,0,450,337.5
